type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V2,10,I0071,11700,0,615,0
V2,10,I0073,12900,0,615,0
V2,10,I0074,2700,800,615,0
V2,10,I0080,3900,800,615,0
V2,10,I0085,5100,800,615,0
V2,10,I0086,6600,800,615,0
V2,10,I0096,2400,0,1230,0
V2,10,I0100,8100,800,615,0
V2,10,I0108,9600,800,615,0
V2,10,I0111,3600,0,1230,0
V2,10,I0115,4800,0,1230,0
V2,10,I0116,6000,0,1230,0
V2,10,I0118,7500,0,1230,0
V2,10,I0131,2400,0,1845,0
V2,10,I0134,9000,0,1230,0
V2,10,I0142,3600,0,1845,0
V2,10,I0154,10500,0,1230,0
V2,10,I0161,12000,0,1230,0
V2,10,I0164,4800,0,1845,0
V2,10,I0171,6000,0,1845,0
V2,10,I0187,7500,0,1845,0
V2,10,I0196,9000,0,1845,0
V2,10,I0197,11700,1000,615,0
V2,10,I0206,10500,0,1845,0
V2,10,I0209,11700,1000,1230,0
V2,10,I0210,11700,1000,1845,0
V2,10,I0225,12000,0,1845,0
V2,10,I0241,13500,0,1230,5
V2,10,I0247,12900,800,615,2
V2,10,I0301,6000,800,1230,2
V2,11,I0212,0,0,0,0
V2,11,I0214,1200,0,0,0
V2,11,I0220,2400,0,0,0
V2,11,I0227,3600,0,0,0
V2,11,I0231,4800,0,0,0
V2,11,I0248,6000,0,0,0
V2,11,I0252,0,1000,0,0
V2,11,I0257,1200,1000,0,0
V2,11,I0261,2400,1000,0,0
V2,11,I0271,3600,1000,0,0
V2,11,I0272,7500,0,0,0
V2,11,I0278,9000,0,0,0
V2,11,I0282,4800,1000,0,0
V2,11,I0286,6000,800,0,0
V2,11,I0287,7200,800,0,0
V2,11,I0292,10500,0,0,0
V2,11,I0295,12000,0,0,0
V2,11,I0298,8400,800,0,0
V2,11,I0307,8400,1600,0,0
V2,11,I0319,9900,800,0,0
V2,11,I0320,0,0,615,0
V2,11,I0328,9900,1600,0,0
V2,11,I0332,11400,800,0,0
V2,11,I0336,1200,0,615,0
V2,11,I0339,2400,0,615,0
V2,11,I0344,3600,0,615,0
V2,11,I0351,11400,1600,0,0
V2,11,I0358,4800,0,615,0
V2,11,I0361,12900,1600,0,0
V2,11,I0362,6000,0,615,0
V2,11,I0368,12900,800,0,0
V2,11,I0370,7200,0,615,0
V2,11,I0376,8400,0,615,0
V2,11,I0378,9600,0,615,0
V2,11,I0379,11100,0,615,0
