type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V7,161,I0247,2000,0,0,0
V7,161,I0452,0,1200,0,0
V7,162,I0267,0,0,0,0
V7,162,I0282,2000,0,0,0
V7,162,I0015,0,1200,0,0
V7,163,I0336,0,0,0,0
V7,163,I0370,2000,0,0,0
V7,163,I0051,0,1200,0,0
V7,164,I0455,0,0,0,0
V7,164,I0474,2000,0,0,0
V7,164,I0054,0,1200,0,0
V7,165,I0490,0,0,0,0
V7,165,I0478,0,1200,0,0
V7,165,I0210,1200,1200,0,0
V7,166,I0150,0,0,0,0
V7,166,I0300,0,1000,0,1
V7,166,I0055,1000,1000,0,1
V7,167,I0387,0,0,0,0
V7,167,I0413,0,1000,0,1
V7,167,I0072,1000,1000,0,1
V7,168,I0458,0,0,0,0
V7,168,I0484,0,1000,0,1
V7,168,I0099,1000,1000,0,1
V7,169,I0118,0,0,0,0
V7,169,I0156,0,1000,0,1
V7,169,I0171,1000,1000,0,1
V7,170,I0192,0,0,0,0
V7,170,I0200,0,1000,0,1
V7,170,I0227,1000,1000,0,1
V7,171,I0239,0,0,0,0
V7,171,I0257,0,1000,0,1
V7,171,I0287,1000,1000,0,1
V7,172,I0315,0,0,0,0
V7,172,I0327,0,1000,0,1
V7,172,I0331,1000,1000,0,1
V7,173,I0338,0,0,0,0
V7,173,I0354,0,1000,0,1
V7,173,I0376,1000,1000,0,1
V7,174,I0397,0,0,0,0
V7,174,I0406,0,1000,0,1
V7,174,I0407,1000,1000,0,1
V7,175,I0483,0,0,0,0
V7,175,I0036,0,1000,0,1
V7,176,I0429,0,0,0,0
V7,176,I0006,0,1000,0,1
V7,177,I0074,0,0,0,0
V7,177,I0016,0,1000,0,1
V7,178,I0075,0,0,0,0
V7,178,I0142,0,1000,0,1
V7,178,I0043,1000,1000,0,1
V7,179,I0180,0,0,0,0
V7,179,I0294,0,1000,0,1
V7,179,I0044,1000,1000,0,1
V7,180,I0052,0,0,0,0
V7,180,I0134,0,1000,0,1
V7,180,I0380,1000,1000,0,1
V7,181,I0196,0,0,0,0
V7,181,I0204,0,1000,0,1
V7,181,I0449,1000,1000,0,1
V7,182,I0208,0,0,0,0
V7,182,I0214,0,1000,0,1
V7,182,I0461,1000,1000,0,1
V7,183,I0382,0,0,0,0
V7,183,I0001,0,1000,0,1
V7,183,I0009,1000,1000,0,1
V7,184,I0077,0,0,0,0
V7,184,I0078,0,1000,0,1
V7,184,I0246,1000,1000,0,1
V7,185,I0386,0,0,0,0
V7,185,I0427,0,1000,0,1
V7,185,I0489,1000,1000,0,1
V7,186,I0495,0,0,0,0
V7,186,I0033,0,1000,0,1
V7,186,I0275,1000,1000,0,1
V7,187,I0303,0,0,0,0
V7,187,I0147,0,1000,0,1
V7,187,I0334,1000,1000,0,1
V7,188,I0366,0,0,0,0
V7,188,I0409,0,1000,0,1
V7,188,I0441,1000,1000,0,1
V7,189,I0345,0,0,0,0
V7,189,I0117,0,1000,0,0
V7,189,I0353,0,1000,545,0
V7,190,I0087,0,0,0,0
V7,190,I0113,1600,0,0,0
V7,190,I0086,0,1200,0,0
V7,191,I0230,0,0,0,0
V7,191,I0231,0,1000,0,1
V7,191,I0058,1000,1000,0,1
V7,192,I0250,0,0,0,0
V7,192,I0373,0,1000,0,1
V7,192,I0157,1000,1000,0,1
V7,193,I0487,0,0,0,0
V7,193,I0073,0,1000,0,1
V7,193,I0432,1000,1000,0,1
V7,194,I0088,0,0,0,0
V7,194,I0090,0,1000,0,1
V7,194,I0139,1000,1000,0,1
V7,195,I0262,0,0,0,0
V7,195,I0082,0,1000,0,1
V5,196,I0158,0,0,0,0
V5,196,I0132,1200,0,0,0
V5,196,I0026,2400,0,0,0
V5,196,I0080,3600,0,0,0
V5,196,I0159,4800,0,0,0
V5,196,I0167,6000,0,0,0
V5,196,I0222,0,1000,0,0
V5,196,I0228,1200,1000,0,0
V5,196,I0312,2400,1000,0,0
V5,196,I0396,3600,1000,0,0
V5,196,I0420,4800,1000,0,0
V5,196,I0440,6000,1000,0,0
